,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers
120,https://www.lottoland.com/en/superenalotto/results-winning-numbers/30-01-2021,SuperEnalotto,30-01-2021,I,6 Numbers,0,No hits,"[27, 35, 42, 48, 56, 65]",[44]
121,https://www.lottoland.com/en/superenalotto/results-winning-numbers/30-01-2021,SuperEnalotto,30-01-2021,II,5 Numbers + Jolly Number,0,No hits,"[27, 35, 42, 48, 56, 65]",[44]
122,https://www.lottoland.com/en/superenalotto/results-winning-numbers/30-01-2021,SuperEnalotto,30-01-2021,III,5 Numbers,4,58858.76,"[27, 35, 42, 48, 56, 65]",[44]
123,https://www.lottoland.com/en/superenalotto/results-winning-numbers/30-01-2021,SuperEnalotto,30-01-2021,IV,4 Numbers,724,329.89,"[27, 35, 42, 48, 56, 65]",[44]
124,https://www.lottoland.com/en/superenalotto/results-winning-numbers/30-01-2021,SuperEnalotto,30-01-2021,V,3 Numbers,24560,29.35,"[27, 35, 42, 48, 56, 65]",[44]
125,https://www.lottoland.com/en/superenalotto/results-winning-numbers/30-01-2021,SuperEnalotto,30-01-2021,VI,2 Numbers,382732,5.85,"[27, 35, 42, 48, 56, 65]",[44]
126,https://www.lottoland.com/en/superenalotto/results-winning-numbers/28-01-2021,SuperEnalotto,28-01-2021,I,6 Numbers,0,No hits,"[18, 29, 40, 44, 46, 53]",[67]
127,https://www.lottoland.com/en/superenalotto/results-winning-numbers/28-01-2021,SuperEnalotto,28-01-2021,II,5 Numbers + Jolly Number,0,No hits,"[18, 29, 40, 44, 46, 53]",[67]
128,https://www.lottoland.com/en/superenalotto/results-winning-numbers/28-01-2021,SuperEnalotto,28-01-2021,III,5 Numbers,2,94691.69,"[18, 29, 40, 44, 46, 53]",[67]
129,https://www.lottoland.com/en/superenalotto/results-winning-numbers/28-01-2021,SuperEnalotto,28-01-2021,IV,4 Numbers,490,393.45,"[18, 29, 40, 44, 46, 53]",[67]
130,https://www.lottoland.com/en/superenalotto/results-winning-numbers/28-01-2021,SuperEnalotto,28-01-2021,V,3 Numbers,18949,30.63,"[18, 29, 40, 44, 46, 53]",[67]
131,https://www.lottoland.com/en/superenalotto/results-winning-numbers/28-01-2021,SuperEnalotto,28-01-2021,VI,2 Numbers,313594,5.75,"[18, 29, 40, 44, 46, 53]",[67]
132,https://www.lottoland.com/en/superenalotto/results-winning-numbers/26-01-2021,SuperEnalotto,26-01-2021,I,6 Numbers,0,No hits,"[34, 39, 45, 51, 60, 89]",[18]
133,https://www.lottoland.com/en/superenalotto/results-winning-numbers/26-01-2021,SuperEnalotto,26-01-2021,II,5 Numbers + Jolly Number,0,No hits,"[34, 39, 45, 51, 60, 89]",[18]
134,https://www.lottoland.com/en/superenalotto/results-winning-numbers/26-01-2021,SuperEnalotto,26-01-2021,III,5 Numbers,3,63947.24,"[34, 39, 45, 51, 60, 89]",[18]
135,https://www.lottoland.com/en/superenalotto/results-winning-numbers/26-01-2021,SuperEnalotto,26-01-2021,IV,4 Numbers,411,475.06,"[34, 39, 45, 51, 60, 89]",[18]
