,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers
108,https://www.lottoland.com/en/quina/results-winning-numbers/18-02-2021,Brazil Quina,18-02-2021,I,5 Numbers,0,No hits,"[3, 12, 29, 38, 52]",[]
109,https://www.lottoland.com/en/quina/results-winning-numbers/18-02-2021,Brazil Quina,18-02-2021,II,4 Numbers,85,871.12,"[3, 12, 29, 38, 52]",[]
110,https://www.lottoland.com/en/quina/results-winning-numbers/18-02-2021,Brazil Quina,18-02-2021,III,3 Numbers,5559,20.03,"[3, 12, 29, 38, 52]",[]
111,https://www.lottoland.com/en/quina/results-winning-numbers/18-02-2021,Brazil Quina,18-02-2021,IV,2 Numbers,132895,0.46,"[3, 12, 29, 38, 52]",[]
112,https://www.lottoland.com/en/quina/results-winning-numbers/17-02-2021,Brazil Quina,17-02-2021,I,5 Numbers,0,No hits,"[48, 53, 60, 66, 77]",[]
113,https://www.lottoland.com/en/quina/results-winning-numbers/17-02-2021,Brazil Quina,17-02-2021,II,4 Numbers,67,1370.21,"[48, 53, 60, 66, 77]",[]
114,https://www.lottoland.com/en/quina/results-winning-numbers/17-02-2021,Brazil Quina,17-02-2021,III,3 Numbers,5030,27.45,"[48, 53, 60, 66, 77]",[]
115,https://www.lottoland.com/en/quina/results-winning-numbers/17-02-2021,Brazil Quina,17-02-2021,IV,2 Numbers,124745,0.61,"[48, 53, 60, 66, 77]",[]
116,https://www.lottoland.com/en/quina/results-winning-numbers/13-02-2021,Brazil Quina,13-02-2021,I,5 Numbers,0,No hits,"[14, 27, 36, 39, 47]",[]
117,https://www.lottoland.com/en/quina/results-winning-numbers/13-02-2021,Brazil Quina,13-02-2021,II,4 Numbers,77,810.43,"[14, 27, 36, 39, 47]",[]
118,https://www.lottoland.com/en/quina/results-winning-numbers/13-02-2021,Brazil Quina,13-02-2021,III,3 Numbers,4394,21.35,"[14, 27, 36, 39, 47]",[]
119,https://www.lottoland.com/en/quina/results-winning-numbers/13-02-2021,Brazil Quina,13-02-2021,IV,2 Numbers,103144,0.5,"[14, 27, 36, 39, 47]",[]
120,https://www.lottoland.com/en/quina/results-winning-numbers/12-02-2021,Brazil Quina,44532,I,5 Numbers,1,758884.59,"[4, 7, 19, 55, 69]",[]
121,https://www.lottoland.com/en/quina/results-winning-numbers/12-02-2021,Brazil Quina,44532,II,4 Numbers,148,690.77,"[4, 7, 19, 55, 69]",[]
122,https://www.lottoland.com/en/quina/results-winning-numbers/12-02-2021,Brazil Quina,44532,III,3 Numbers,9916,15.5,"[4, 7, 19, 55, 69]",[]
123,https://www.lottoland.com/en/quina/results-winning-numbers/12-02-2021,Brazil Quina,44532,IV,2 Numbers,208130,0.4,"[4, 7, 19, 55, 69]",[]
124,https://www.lottoland.com/en/quina/results-winning-numbers/11-02-2021,Brazil Quina,44502,I,5 Numbers,0,No hits,"[3, 18, 27, 31, 43]",[]
125,https://www.lottoland.com/en/quina/results-winning-numbers/11-02-2021,Brazil Quina,44502,II,4 Numbers,89,967.42,"[3, 18, 27, 31, 43]",[]
126,https://www.lottoland.com/en/quina/results-winning-numbers/11-02-2021,Brazil Quina,44502,III,3 Numbers,7254,17.85,"[3, 18, 27, 31, 43]",[]
